"Row ID","Order Priority","Discount","Unit Price","Shipping Cost","Customer ID","Customer Name","Ship Mode","Customer Segment","Product Category","Product Sub-Category","Product Container","Product Name","Product Base Margin","Country","Region","State or Province","City","Postal Code","Order Date","Ship Date","Order ID","Profit","Quantity ordered new","Sales","by"
1041,"Critical",0.03,300.65,24.49,3011,"Tammy Raynor","Regular Air","Corporate","Office Supplies","Appliances","Large Box","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",0.52,"United States","East","Massachusetts","Boston",2113,2015-04-28,2015-04-30,7623,1282.496,32,9705.46,"Order.ID"
1042,"Critical",0.06,49.99,19.99,3011,"Tammy Raynor","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","US Robotics 56K V.92 Internal PCI Faxmodem",0.45,"United States","East","Massachusetts","Boston",2113,2015-04-28,2015-04-30,7623,17.2,67,3247.54,"Order.ID"
1043,"Critical",0.1,104.85,4.65,3011,"Tammy Raynor","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1941",0.37,"United States","East","Massachusetts","Boston",2113,2015-04-28,2015-04-29,7623,1184.12,58,5582.63,"Order.ID"
19041,"Critical",0.03,300.65,24.49,3012,"Annie Livingston","Regular Air","Corporate","Office Supplies","Appliances","Large Box","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",0.52,"United States","East","New York","Rochester",14609,2015-04-28,2015-04-30,86346,1474.8704,8,2426.36,"Order.ID"
19042,"Critical",0.06,49.99,19.99,3012,"Annie Livingston","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","US Robotics 56K V.92 Internal PCI Faxmodem",0.45,"United States","East","New York","Rochester",14609,2015-04-28,2015-04-30,86346,19.78,17,824,"Order.ID"
19043,"Critical",0.1,104.85,4.65,3012,"Annie Livingston","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1941",0.37,"United States","East","New York","Rochester",14609,2015-04-28,2015-04-29,86346,929.7957,14,1347.53,"Order.ID"
22064,"Critical",0.01,5.58,5.3,3017,"Melvin Benton","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Staples Brown Kraft Recycled Clasp Envelopes",0.35,"United States","West","California","Encinitas",92024,2015-01-09,2015-01-10,89071,-7.25,1,11.16,"Order.ID"
22065,"Critical",0.03,3.98,0.7,3017,"Melvin Benton","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","4009® Highlighters by Sanford",0.52,"United States","West","California","Encinitas",92024,2015-01-09,2015-01-10,89071,31.2018,11,45.22,"Order.ID"
18950,"Low",0.01,4.98,4.75,3035,"Tina Evans","Regular Air","Home Office","Office Supplies","Paper","Small Box","Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)",0.36,"United States","Central","Illinois","Lombard",60148,2015-01-15,2015-01-20,89128,-75.9004,10,52.93,"Order.ID"
18951,"Low",0.04,6.35,1.02,3035,"Tina Evans","Regular Air","Home Office","Office Supplies","Paper","Wrap Bag","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,"United States","Central","Illinois","Lombard",60148,2015-01-15,2015-01-20,89128,52.1709,12,75.61,"Order.ID"
19849,"Not Specified",0.02,12.99,14.37,3036,"Edith Reynolds","Regular Air","Home Office","Furniture","Office Furnishings","Large Box","Tensor ""Hersey Kiss"" Styled Floor Lamp",0.73,"United States","Central","North Dakota","Mandan",58554,2015-01-16,2015-01-18,89129,-159.86,5,67.64,"Order.ID"
19850,"Not Specified",0.05,35.44,7.5,3036,"Edith Reynolds","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1906",0.38,"United States","Central","North Dakota","Mandan",58554,2015-01-16,2015-01-18,89129,165.8898,7,240.42,"Order.ID"
19851,"Not Specified",0.02,12.98,3.14,3036,"Edith Reynolds","Regular Air","Home Office","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Acme® 8"" Straight Scissors",0.6,"United States","Central","North Dakota","Mandan",58554,2015-01-16,2015-01-19,89129,75.01,14,184.4,"Order.ID"
22201,"Critical",0.08,178.47,19.99,3036,"Edith Reynolds","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Hot File® 7-Pocket, Floor Stand",0.55,"United States","Central","North Dakota","Mandan",58554,2015-03-13,2015-03-16,89130,2267.22,22,3802.01,"Order.ID"
19381,"Not Specified",0.08,73.98,4,3041,"Carrie Duke","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Keytronic 105-Key Spanish Keyboard",0.77,"United States","Central","Kansas","Garden City",67846,2015-05-15,2015-05-18,86102,97.1599999999999,17,1181.67,"Order.ID"
19382,"Not Specified",0.02,3.68,1.32,3041,"Carrie Duke","Regular Air","Corporate","Office Supplies","Scissors, Rulers and Trimmers","Wrap Bag","*Staples* vLetter Openers, 2/Pack",0.83,"United States","Central","Kansas","Garden City",67846,2015-05-15,2015-05-17,86102,-20.65,8,29.93,"Order.ID"
20049,"Medium",0.07,14.48,6.46,3042,"Tara Gold","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","GBC White Gloss Covers, Plain Front",0.38,"United States","Central","Kansas","Hutchinson",67501,2015-02-04,2015-02-05,86101,67.864,12,171.33,"Order.ID"
21475,"High",0,6.48,5.19,3045,"Jordan Beard","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1995",0.37,"United States","Central","Kansas","Leavenworth",66048,2015-06-06,2015-06-07,86104,-14.075,12,84.04,"Order.ID"
24415,"High",0.05,120.98,30,3046,"Andrew Pearce","Delivery Truck","Small Business","Furniture","Chairs & Chairmats","Jumbo Drum","Hon Every-Day® Chair Series Swivel Task Chairs",0.64,"United States","Central","Kansas","Leawood",66209,2015-02-12,2015-02-14,86103,-78.7592,2,251.06,"Order.ID"
25904,"Medium",0.06,125.99,2.5,3053,"Robin Tyler","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","i2000",0.6,"United States","South","Kentucky","Murray",42071,2015-02-03,2015-02-05,86662,402.066,11,1173.76,"Order.ID"
20516,"Medium",0.07,8.33,1.99,3063,"Ann Steele","Regular Air","Consumer","Technology","Computer Peripherals","Small Pack","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,"United States","West","Washington","Kirkland",98034,2015-02-26,2015-02-28,88447,11.95,6,50.28,"Order.ID"
20517,"Medium",0.03,499.99,24.49,3063,"Ann Steele","Regular Air","Consumer","Technology","Copiers and Fax","Large Box","Sharp AL-1530CS Digital Copier",0.36,"United States","West","Washington","Kirkland",98034,2015-02-26,2015-02-27,88447,1773.6105,5,2570.45,"Order.ID"
19652,"Not Specified",0.03,20.99,0.99,3063,"Ann Steele","Regular Air","Consumer","Technology","Telephones and Communication","Wrap Bag","Accessory25",0.57,"United States","West","Washington","Kirkland",98034,2015-05-24,2015-05-26,88449,4.18220000000001,9,158.87,"Order.ID"
23811,"Low",0.03,6.45,1.34,3064,"Clarence Crowder","Regular Air","Consumer","Office Supplies","Paper","Wrap Bag","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",0.36,"United States","West","Washington","Lacey",98503,2015-01-14,2015-01-19,88448,39.1299,9,56.71,"Order.ID"
25239,"Not Specified",0.06,355.98,58.92,3067,"Carole Miller","Delivery Truck","Consumer","Furniture","Chairs & Chairmats","Jumbo Drum","Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms",0.64,"United States","East","Ohio","Austintown",44515,2015-03-02,2015-03-03,91376,1660.92,14,5086.08,"Order.ID"
21027,"High",0.03,120.98,30,3069,"Tiffany Merrill","Delivery Truck","Consumer","Furniture","Chairs & Chairmats","Jumbo Drum","Hon Every-Day® Chair Series Swivel Task Chairs",0.64,"United States","Central","Minnesota","Oakdale",55128,2015-06-01,2015-06-03,88191,638.028,15,1894.45,"Order.ID"
21028,"High",0.01,15.68,3.73,3069,"Tiffany Merrill","Regular Air","Consumer","Furniture","Office Furnishings","Small Pack","Artistic Insta-Plaque",0.46,"United States","Central","Minnesota","Oakdale",55128,2015-06-01,2015-06-03,88191,138.4968,12,200.72,"Order.ID"
22213,"Critical",0.09,1.82,0.83,3069,"Tiffany Merrill","Regular Air","Consumer","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 307",0.57,"United States","Central","Minnesota","Oakdale",55128,2015-02-14,2015-02-15,88192,-6.734,22,36.82,"Order.ID"
2063,"Low",0.06,19.23,6.15,3075,"Gordon Brandt","Regular Air","Corporate","Furniture","Office Furnishings","Small Pack","Executive Impressions 13"" Clairmont Wall Clock",0.44,"United States","West","California","Los Angeles",90061,2015-02-28,2015-02-28,14756,-25.38,4,84.6,"Order.ID"
19739,"Medium",0,137.48,32.18,3076,"Peter Hardy","Delivery Truck","Small Business","Furniture","Bookcases","Jumbo Box","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase",0.78,"United States","East","Ohio","Stow",44224,2015-01-07,2015-01-08,88241,-203.27,2,296.75,"Order.ID"
23816,"Medium",0.07,300.97,7.18,3077,"Lynne Reid","Regular Air","Small Business","Technology","Computer Peripherals","Small Box","Gyration Ultra Professional Cordless Optical Suite",0.48,"United States","East","Ohio","Strongsville",44136,2015-05-07,2015-05-09,88239,-807.59,2,582.2,"Order.ID"
25489,"Not Specified",0.04,35.44,5.09,3078,"Kate McKenna","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1932",0.38,"United States","East","Ohio","Toledo",43615,2015-06-11,2015-06-11,88240,118.6317,5,171.93,"Order.ID"
25490,"Not Specified",0.08,3.98,0.7,3078,"Kate McKenna","Regular Air","Small Business","Office Supplies","Pens & Art Supplies","Wrap Bag","4009® Highlighters by Sanford",0.52,"United States","East","Ohio","Toledo",43615,2015-06-11,2015-06-14,88240,23.304,9,35.19,"Order.ID"
5816,"Medium",0.07,300.97,7.18,3079,"Andrew Levine","Regular Air","Small Business","Technology","Computer Peripherals","Small Box","Gyration Ultra Professional Cordless Optical Suite",0.48,"United States","East","Pennsylvania","Philadelphia",19112,2015-05-07,2015-05-09,41253,-807.59,7,2037.69,"Order.ID"
7489,"Not Specified",0.04,35.44,5.09,3079,"Andrew Levine","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1932",0.38,"United States","East","Pennsylvania","Philadelphia",19112,2015-06-11,2015-06-11,53476,150.72,21,722.1,"Order.ID"
7490,"Not Specified",0.08,3.98,0.7,3079,"Andrew Levine","Regular Air","Small Business","Office Supplies","Pens & Art Supplies","Wrap Bag","4009® Highlighters by Sanford",0.52,"United States","East","Pennsylvania","Philadelphia",19112,2015-06-11,2015-06-14,53476,19.42,36,140.78,"Order.ID"
7491,"Not Specified",0.01,1.76,0.7,3079,"Andrew Levine","Regular Air","Small Business","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 310",0.56,"United States","East","Pennsylvania","Philadelphia",19112,2015-06-11,2015-06-12,53476,3.13,71,129.72,"Order.ID"
7492,"Not Specified",0.01,193.17,19.99,3079,"Andrew Levine","Express Air","Small Business","Office Supplies","Storage & Organization","Small Box","Fellowes Staxonsteel® Drawer Files",0.71,"United States","East","Pennsylvania","Philadelphia",19112,2015-06-11,2015-06-11,53476,1141.07,63,12190.98,"Order.ID"
1739,"Medium",0,137.48,32.18,3079,"Andrew Levine","Delivery Truck","Small Business","Furniture","Bookcases","Jumbo Box","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase",0.78,"United States","East","Pennsylvania","Philadelphia",19112,2015-01-07,2015-01-08,12480,-203.27,10,1483.76,"Order.ID"
6807,"Critical",0,2.21,1,3079,"Andrew Levine","Express Air","Small Business","Office Supplies","Pens & Art Supplies","Wrap Bag","Quartet Alpha® White Chalk, 12/Pack",0.38,"United States","East","Pennsylvania","Philadelphia",19112,2015-06-10,2015-06-11,48483,10.01,33,87.18,"Order.ID"
19756,"High",0,65.99,5.99,3084,"Debbie Hsu","Express Air","Small Business","Technology","Telephones and Communication","Small Box","i1000",0.58,"United States","West","Washington","Lacey",98503,2015-04-20,2015-04-22,89879,313.812,14,798.89,"Order.ID"
20589,"Not Specified",0.01,7.1,6.05,3084,"Debbie Hsu","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Hanging View Binder, White, 1""",0.39,"United States","West","Washington","Lacey",98503,2015-06-24,2015-06-25,89880,-39.18625,18,133.19,"Order.ID"
20590,"Not Specified",0.05,18.97,9.03,3084,"Debbie Hsu","Regular Air","Small Business","Office Supplies","Paper","Small Box","Computer Printout Paper with Letter-Trim Perforations",0.37,"United States","West","Washington","Lacey",98503,2015-06-24,2015-06-25,89880,-1.89,5,97.33,"Order.ID"
20008,"High",0.05,39.99,10.25,3086,"Ted Durham","Express Air","Consumer","Technology","Computer Peripherals","Small Box","Zoom V.92 V.44 PCI Internal Controllerless FaxModem",0.55,"United States","South","Florida","North Port",34287,2015-05-18,2015-05-19,88380,4.29,3,130.91,"Order.ID"
21085,"Low",0.07,49.43,19.99,3089,"Sandy Cannon","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Eureka Hand Vacuum, Bagless",0.57,"United States","Central","Kansas","Leawood",66209,2015-01-24,2015-01-29,91219,-122.77,6,281.82,"Order.ID"
20357,"Critical",0.09,207.48,0.99,3095,"Milton Lindsay","Regular Air","Consumer","Office Supplies","Appliances","Small Box","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection",0.55,"United States","East","Ohio","Hamilton",45011,2015-01-19,2015-01-21,86220,683.9556,5,991.24,"Order.ID"
21235,"High",0.08,40.98,7.2,3096,"Mike Howard","Express Air","Consumer","Office Supplies","Appliances","Small Box","Kensington 6 Outlet SmartSocket Surge Protector",0.6,"United States","East","Ohio","Hilliard",43026,2015-05-24,2015-05-25,86221,-16.64,3,119.86,"Order.ID"
21236,"High",0.08,8.12,2.83,3096,"Mike Howard","Express Air","Consumer","Technology","Computer Peripherals","Small Pack","Imation Neon Mac Format Diskettes, 10/Pack",0.77,"United States","East","Ohio","Hilliard",43026,2015-05-24,2015-05-25,86221,-59.73,12,98.77,"Order.ID"
21237,"High",0.02,262.11,62.74,3096,"Mike Howard","Delivery Truck","Consumer","Furniture","Tables","Jumbo Box","Bevis Boat-Shaped Conference Table",0.75,"United States","East","Ohio","Hilliard",43026,2015-05-24,2015-05-25,86221,-633.441237,9,2495.35,"Order.ID"
25999,"Critical",0.04,33.89,5.1,3096,"Mike Howard","Express Air","Consumer","Office Supplies","Storage & Organization","Small Box","File Shuttle II and Handi-File, Black",0.6,"United States","East","Ohio","Hilliard",43026,2015-06-17,2015-06-18,86222,72.984,6,200.83,"Order.ID"
19816,"Critical",0.05,35.44,5.09,3098,"Lorraine Boykin","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1932",0.38,"United States","East","New York","Shirley",11967,2015-04-08,2015-04-09,89314,240.1752,10,348.08,"Order.ID"
22503,"Low",0,11.7,6.96,3098,"Lorraine Boykin","Express Air","Consumer","Office Supplies","Appliances","Medium Box","Harmony HEPA Quiet Air Purifiers",0.5,"United States","East","New York","Shirley",11967,2015-06-17,2015-06-19,89315,-11.248,10,131.69,"Order.ID"
18930,"Low",0.06,2.89,0.5,3098,"Lorraine Boykin","Regular Air","Consumer","Office Supplies","Labels","Small Box","Avery 498",0.38,"United States","East","New York","Shirley",11967,2015-02-28,2015-02-28,89316,9.6117,5,13.93,"Order.ID"
19805,"Critical",0.07,35.99,5,3100,"Gladys Holloway","Regular Air","Consumer","Technology","Telephones and Communication","Wrap Bag","Accessory17",0.82,"United States","South","Florida","Oakland Park",33334,2015-03-25,2015-03-27,89988,-299.8142,1,31.71,"Order.ID"
18087,"Critical",0.04,3.08,0.99,3105,"Lawrence Hester","Regular Air","Home Office","Office Supplies","Labels","Small Box","Avery 481",0.37,"United States","South","Kentucky","Murray",42071,2015-03-20,2015-03-21,86327,13.8,19,60.01,"Order.ID"
18088,"Critical",0.02,6.48,5.9,3105,"Lawrence Hester","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1976",0.37,"United States","South","Kentucky","Murray",42071,2015-03-20,2015-03-21,86327,4.392,13,90.98,"Order.ID"
18089,"Critical",0.04,125.99,4.2,3105,"Lawrence Hester","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","V3682",0.59,"United States","South","Kentucky","Murray",42071,2015-03-20,2015-03-22,86327,-236.25,12,1270.7,"Order.ID"
87,"Critical",0.04,3.08,0.99,3106,"Alexander O'Brien","Regular Air","Home Office","Office Supplies","Labels","Small Box","Avery 481",0.37,"United States","Central","Texas","Houston",77041,2015-03-20,2015-03-21,548,36.02,75,236.87,"Order.ID"
88,"Critical",0.02,6.48,5.9,3106,"Alexander O'Brien","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1976",0.37,"United States","Central","Texas","Houston",77041,2015-03-20,2015-03-21,548,-50.64,53,370.91,"Order.ID"
89,"Critical",0.04,125.99,4.2,3106,"Alexander O'Brien","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","V3682",0.59,"United States","Central","Texas","Houston",77041,2015-03-20,2015-03-22,548,510.489,47,4976.92,"Order.ID"
21120,"Not Specified",0.07,34.54,14.72,3113,"Wayne English","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","GBC Recycled Grain Textured Covers",0.37,"United States","South","Louisiana","New Iberia",70560,2015-05-17,2015-05-18,86860,-20.18226,17,574.97,"Order.ID"
21121,"Not Specified",0.02,12.28,6.47,3113,"Wayne English","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1881",0.38,"United States","South","Louisiana","New Iberia",70560,2015-05-17,2015-05-17,86860,-156.9722,9,115.22,"Order.ID"
21122,"Not Specified",0.06,34.58,8.99,3113,"Wayne English","Express Air","Corporate","Office Supplies","Pens & Art Supplies","Small Pack","Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop",0.56,"United States","South","Louisiana","New Iberia",70560,2015-05-17,2015-05-19,86860,384.5043,13,456.58,"Order.ID"
25473,"Not Specified",0.08,315.98,19.99,3120,"Daniel Christian","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","GBC ProClick™ 150 Presentation Binding System",0.38,"United States","South","Louisiana","New Orleans",70117,2015-06-14,2015-06-14,90160,44.52,9,2642.48,"Order.ID"
23764,"Low",0.02,7.1,6.05,3123,"Jamie Manning","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones Hanging View Binder, White, 1""",0.39,"United States","Central","Illinois","Melrose Park",60160,2015-01-07,2015-01-09,87287,-48.875,8,61.5,"Order.ID"
25060,"Not Specified",0.05,120.98,9.07,3124,"Neil Barbee","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","GBC VeloBinder Electric Binding Machine",0.35,"United States","Central","Illinois","Moline",61265,2015-05-30,2015-05-31,87286,881.0472,11,1276.88,"Order.ID"
25352,"High",0.08,120.97,26.3,3125,"Guy McDonald","Delivery Truck","Home Office","Technology","Office Machines","Jumbo Drum","Canon S750 Color Inkjet Printer",0.38,"United States","Central","Illinois","Mount Prospect",60056,2015-01-05,2015-01-07,87285,-233.840688,2,233.58,"Order.ID"
24457,"Low",0.08,3.69,2.5,3128,"Cathy Burgess","Regular Air","Small Business","Office Supplies","Envelopes","Small Box","Colored Envelopes",0.39,"United States","South","Louisiana","Shreveport",71109,2015-06-25,2015-06-30,89810,-139.076,9,31.98,"Order.ID"
20483,"High",0.1,180.98,26.2,3132,"Anita Kang","Delivery Truck","Corporate","Furniture","Chairs & Chairmats","Jumbo Drum","Global Ergonomic Managers Chair",0.59,"United States","Central","Illinois","Mundelein",60060,2015-06-22,2015-06-23,86790,-64.664,3,519.42,"Order.ID"
19258,"Medium",0.04,62.05,3.99,3132,"Anita Kang","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Acco Smartsocket™ Table Surge Protector, 6 Color-Coded Adapter Outlets",0.55,"United States","Central","Illinois","Mundelein",60060,2015-05-17,2015-05-18,86794,1644.0768,40,2382.72,"Order.ID"
22459,"Medium",0.1,5.81,8.49,3133,"Kristine Singleton","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Fellowes Black Plastic Comb Bindings",0.39,"United States","Central","Illinois","Naperville",60540,2015-01-16,2015-01-17,86789,-350.4395,12,64.96,"Order.ID"
22460,"Medium",0.03,1.81,0.75,3133,"Kristine Singleton","Regular Air","Corporate","Office Supplies","Rubber Bands","Wrap Bag","Assorted Color Push Pins",0.52,"United States","Central","Illinois","Naperville",60540,2015-01-16,2015-01-17,86789,4.2028,10,19.14,"Order.ID"
21719,"Critical",0.08,5.4,7.78,3133,"Kristine Singleton","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","3M Organizer Strips",0.37,"United States","Central","Illinois","Naperville",60540,2015-03-04,2015-03-04,86792,-44.068,4,25.35,"Order.ID"
21720,"Critical",0.09,8.46,8.99,3133,"Kristine Singleton","Express Air","Corporate","Technology","Computer Peripherals","Small Pack","Imation 3.5 IBM Diskettes, 10/Box",0.79,"United States","Central","Illinois","Naperville",60540,2015-03-04,2015-03-07,86792,-100.51,5,45.03,"Order.ID"
21721,"Critical",0.21,14.98,8.99,3133,"Kristine Singleton","Regular Air","Corporate","Furniture","Office Furnishings","Small Pack","GE 4 Foot Flourescent Tube, 40 Watt",0.39,"United States","Central","Illinois","Naperville",60540,2015-03-04,2015-03-05,86792,-17.75,10,153.87,"Order.ID"
21722,"Critical",0.04,155.99,8.08,3133,"Kristine Singleton","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","300 Series Non-Flip",0.6,"United States","Central","Illinois","Naperville",60540,2015-03-04,2015-03-05,86792,1374.948,22,2800.33,"Order.ID"
23898,"Critical",0.03,150.89,60.2,3136,"Lee Hancock","Delivery Truck","Consumer","Furniture","Chairs & Chairmats","Jumbo Drum","Global Leather & Oak Executive Chair, Burgundy",0.77,"United States","East","Maine","Sanford",4073,2015-02-22,2015-02-22,86791,-677.872,23,3596.03,"Order.ID"
24691,"Not Specified",0.09,304.99,19.99,3137,"Alison Sharp","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Ibico Hi-Tech Manual Binding System",0.4,"United States","East","New Hampshire","Laconia",3246,2015-06-08,2015-06-09,86795,1623.9495,8,2353.55,"Order.ID"
23706,"Not Specified",0.05,4.06,6.89,3138,"Herbert Donnelly Swanson","Express Air","Corporate","Office Supplies","Appliances","Small Box","Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac",0.6,"United States","East","New Hampshire","Londonderry",3053,2015-06-19,2015-06-21,86796,-122.835,22,92.57,"Order.ID"
23427,"Critical",0.09,280.98,57,3139,"David Powell","Delivery Truck","Home Office","Furniture","Chairs & Chairmats","Jumbo Drum","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",0.78,"United States","East","New Jersey","Cranford",7016,2015-05-02,2015-05-05,86793,252.488,31,7974.21,"Order.ID"
18917,"Low",0.09,6.84,8.37,3141,"Jerome McIntosh","Regular Air","Consumer","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",0.58,"United States","Central","Texas","Pasadena",77506,2015-06-01,2015-06-08,86369,-88.585,13,87.1,"Order.ID"
18918,"Low",0.07,48.91,35,3141,"Jerome McIntosh","Express Air","Consumer","Office Supplies","Storage & Organization","Large Box","Tennsco Industrial Shelving",0.83,"United States","Central","Texas","Pasadena",77506,2015-06-01,2015-06-03,86369,-485.68,15,736.86,"Order.ID"
26039,"Medium",0.02,15.42,5.41,3143,"Neil Song","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Decoflex Hanging Personal Folder File",0.59,"United States","Central","Texas","Pflugerville",78660,2015-03-24,2015-03-25,86368,-16.37,2,33.84,"Order.ID"
19193,"Critical",0.03,3.36,6.27,3146,"Maureen Stout","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Cardinal Poly Pocket Divider Pockets for Ring Binders",0.4,"United States","Central","Texas","Pharr",78577,2015-01-04,2015-01-05,85850,-94.2586,4,14.9,"Order.ID"
19194,"Critical",0.07,3.71,1.93,3146,"Maureen Stout","Express Air","Corporate","Office Supplies","Paper","Wrap Bag","""While you Were Out"" Message Book, One Form per Page",0.35,"United States","Central","Texas","Pharr",78577,2015-01-04,2015-01-06,85850,6.3308,11,39.64,"Order.ID"
24200,"Medium",0.06,19.99,11.17,3148,"Leroy Field","Regular Air","Corporate","Furniture","Office Furnishings","Large Box","Telescoping Adjustable Floor Lamp",0.6,"United States","West","Idaho","Post Falls",83854,2015-01-14,2015-01-14,89716,-66.8236,7,139.49,"Order.ID"
24202,"Medium",0.06,320.98,58.95,3149,"Harriet Moore","Delivery Truck","Corporate","Furniture","Chairs & Chairmats","Jumbo Drum","Hon 4070 Series Pagoda™ Round Back Stacking Chairs",0.57,"United States","West","Idaho","Rexburg",83440,2015-01-14,2015-01-16,89716,971.622,6,1952.43,"Order.ID"
19625,"Not Specified",0.01,145.98,46.2,3151,"Glenda Hunter","Delivery Truck","Corporate","Furniture","Tables","Jumbo Box","Bevis Rectangular Conference Tables",0.69,"United States","West","California","Twentynine Palms",92277,2015-06-03,2015-06-03,88543,-134.512,9,1370.79,"Order.ID"
19618,"Critical",0.01,3502.14,8.73,3151,"Glenda Hunter","Delivery Truck","Corporate","Technology","Office Machines","Jumbo Box","Okidata Pacemark 4410N Wide Format Dot Matrix Printer",0.57,"United States","West","California","Twentynine Palms",92277,2015-02-04,2015-02-05,88544,-4075.933992,1,3501.79,"Order.ID"
19619,"Critical",0.06,15.73,7.42,3151,"Glenda Hunter","Regular Air","Corporate","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Acme Galleria® Hot Forged Steel Scissors with Colored Handles",0.56,"United States","West","California","Twentynine Palms",92277,2015-02-04,2015-02-05,88544,-18.5588,4,63.04,"Order.ID"
23322,"Not Specified",0.05,25.99,5.37,3151,"Glenda Hunter","Express Air","Corporate","Office Supplies","Pens & Art Supplies","Small Box","BOSTON® Ranger® #55 Pencil Sharpener, Black",0.56,"United States","West","California","Twentynine Palms",92277,2015-02-16,2015-02-18,88545,220.3572,18,451.35,"Order.ID"
24723,"Medium",0.04,17.24,3.26,3151,"Glenda Hunter","Regular Air","Home Office","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Fiskars 8"" Scissors, 2/Pack",0.56,"United States","West","California","Twentynine Palms",92277,2015-02-28,2015-02-28,88546,47.73,7,119.6,"Order.ID"
24329,"Medium",0.02,5.98,1.49,3151,"Glenda Hunter","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Avery Hanging File Binders",0.39,"United States","West","California","Twentynine Palms",92277,2015-03-11,2015-03-12,88547,28.526,10,59.9,"Order.ID"
21734,"High",0.01,99.23,8.99,3151,"Glenda Hunter","Regular Air","Corporate","Furniture","Office Furnishings","Small Pack","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.35,"United States","West","California","Twentynine Palms",92277,2015-03-29,2015-04-02,88548,-87.46,1,99.22,"Order.ID"
21436,"High",0.08,150.98,13.99,3154,"Faye Manning","Express Air","Corporate","Technology","Office Machines","Medium Box","Canon MP41DH Printing Calculator",0.38,"United States","South","Florida","Saint Petersburg",33710,2015-01-26,2015-01-27,86899,-3.948,8,1183.82,"Order.ID"
20253,"Critical",0.03,17.7,9.47,3154,"Faye Manning","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Portfile® Personal File Boxes",0.59,"United States","South","Florida","Saint Petersburg",33710,2015-05-28,2015-05-30,86900,28.1826,11,201.77,"Order.ID"
